N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,0,0.2,0.02,0.2,0.2102632224559784,0.013760194182395935,0.18968603014945984
100,5.0,1.0338953100711687,1e-05,gaussian,0,0.2,0.02,0.2,0.19464752078056335,0.02378350868821144,0.16153521835803986
100,5.0,1.0338953100711687,1e-05,edge_flip,0,0.2,0.02,0.2,0.22093060612678528,0.010246092453598976,0.12991105020046234
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,1,0.2,0.02,0.2,0.2233116626739502,0.022270655259490013,0.21035926043987274
100,5.0,1.0338953100711687,1e-05,gaussian,1,0.2,0.02,0.2,0.20194111764431,0.026642363518476486,0.1729443222284317
100,5.0,1.0338953100711687,1e-05,edge_flip,1,0.2,0.02,0.2,0.23123469948768616,0.02539312094449997,0.1883009523153305
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,2,0.2,0.02,0.2,0.21170562505722046,0.012606097385287285,0.2007600963115692
100,5.0,1.0338953100711687,1e-05,gaussian,2,0.2,0.02,0.2,0.18372860550880432,0.013717997819185257,0.2192961424589157
100,5.0,1.0338953100711687,1e-05,edge_flip,2,0.2,0.02,0.2,0.24497351050376892,0.0077215880155563354,0.16254070401191711
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,3,0.2,0.02,0.2,0.22474098205566406,0.023801568895578384,0.21768377721309662
100,5.0,1.0338953100711687,1e-05,gaussian,3,0.2,0.02,0.2,0.2170037031173706,0.026038600131869316,0.20209871232509613
100,5.0,1.0338953100711687,1e-05,edge_flip,3,0.2,0.02,0.2,0.17627950012683868,0.023710118606686592,0.2140612006187439
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,4,0.2,0.02,0.2,0.22542455792427063,0.020990794524550438,0.18350496888160706
100,5.0,1.0338953100711687,1e-05,gaussian,4,0.2,0.02,0.2,0.21828104555606842,0.021965933963656425,0.19546854496002197
100,5.0,1.0338953100711687,1e-05,edge_flip,4,0.2,0.02,0.2,0.2174959033727646,0.024551618844270706,0.1470845490694046
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,5,0.2,0.02,0.2,0.21646857261657715,0.020248834043741226,0.22925327718257904
100,5.0,1.0338953100711687,1e-05,gaussian,5,0.2,0.02,0.2,0.21571364998817444,0.023332690820097923,0.20104892551898956
100,5.0,1.0338953100711687,1e-05,edge_flip,5,0.2,0.02,0.2,0.19860506057739258,0.03296663612127304,0.16769275069236755
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,6,0.2,0.02,0.2,0.19296567142009735,0.016043832525610924,0.20564201474189758
100,5.0,1.0338953100711687,1e-05,gaussian,6,0.2,0.02,0.2,0.2027222216129303,0.030481107532978058,0.18448872864246368
100,5.0,1.0338953100711687,1e-05,edge_flip,6,0.2,0.02,0.2,0.20203974843025208,0.0009895757539197803,0.15910600125789642
