N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,10.0,0.5431122541136532,1e-05,gaussian,7,0.2,0.02,0.2,0.18310369551181793,0.02776278182864189,0.18028545379638672
100,10.0,0.5431122541136532,1e-05,edge_flip,7,0.2,0.02,0.2,0.19665563106536865,0.012585664168000221,0.21513347327709198
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,8,0.2,0.02,0.2,0.0002064284635707736,0.9997701644897461,0.00019395888375584036
100,10.0,0.5431122541136532,1e-05,gaussian,8,0.2,0.02,0.2,0.22181609272956848,0.022378824651241302,0.2100941240787506
100,10.0,0.5431122541136532,1e-05,edge_flip,8,0.2,0.02,0.2,0.1258239597082138,0.030693937093019485,0.22745202481746674
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,9,0.2,0.02,0.2,0.00017557639512233436,0.9997426271438599,0.00018774380441755056
100,10.0,0.5431122541136532,1e-05,gaussian,9,0.2,0.02,0.2,0.21014083921909332,0.010012008249759674,0.22202152013778687
100,10.0,0.5431122541136532,1e-05,edge_flip,9,0.2,0.02,0.2,0.18741671741008759,0.09859995543956757,0.2705669403076172
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,10,0.2,0.02,0.2,0.00020518335804808885,0.9997580051422119,0.00019026381778530777
100,10.0,0.5431122541136532,1e-05,gaussian,10,0.2,0.02,0.2,0.21802809834480286,0.020377816632390022,0.2112976610660553
100,10.0,0.5431122541136532,1e-05,edge_flip,10,0.2,0.02,0.2,0.19357599318027496,0.08501875400543213,0.2366909384727478
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,11,0.2,0.02,0.2,0.00022267700114753097,0.9997702240943909,0.00022178639483172446
100,10.0,0.5431122541136532,1e-05,gaussian,11,0.2,0.02,0.2,0.1413559466600418,0.018746139481663704,0.2205168455839157
100,10.0,0.5431122541136532,1e-05,edge_flip,11,0.2,0.02,0.2,0.17817780375480652,0.0,0.12274432182312012
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,12,0.2,0.02,0.2,0.00021934331743977964,0.9997642636299133,0.00021245777315925807
100,10.0,0.5431122541136532,1e-05,gaussian,12,0.2,0.02,0.2,0.17722675204277039,0.021371711045503616,0.20156660676002502
100,10.0,0.5431122541136532,1e-05,edge_flip,12,0.2,0.02,0.2,0.1843370795249939,0.07898266613483429,0.09502758085727692
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,13,0.2,0.02,0.2,0.00018393494246993214,0.999756932258606,0.00018310293671675026
100,10.0,0.5431122541136532,1e-05,gaussian,13,0.2,0.02,0.2,0.216892808675766,0.011589408852159977,0.20524704456329346
100,10.0,0.5431122541136532,1e-05,edge_flip,13,0.2,0.02,0.2,0.11350540816783905,0.01711273193359375,0.27672624588012695
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,14,0.2,0.02,0.2,0.00020731335098389536,0.9997588396072388,0.00020856708579231054
100,10.0,0.5431122541136532,1e-05,gaussian,14,0.2,0.02,0.2,0.18186524510383606,0.03434222936630249,0.2347688525915146
100,10.0,0.5431122541136532,1e-05,edge_flip,14,0.2,0.02,0.2,0.2058945596218109,0.01862175576388836,0.28288552165031433
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,15,0.2,0.02,0.2,0.0002133380330633372,0.9997655153274536,0.0002190325758419931
100,10.0,0.5431122541136532,1e-05,gaussian,15,0.2,0.02,0.2,0.1763296127319336,0.014755346812307835,0.22438548505306244
100,10.0,0.5431122541136532,1e-05,edge_flip,15,0.2,0.02,0.2,0.1289035975933075,0.0,0.16585925221443176
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,16,0.2,0.02,0.2,0.00020841074001509696,0.9997677206993103,0.00021826379816047847
100,10.0,0.5431122541136532,1e-05,gaussian,16,0.2,0.02,0.2,0.19222024083137512,0.011531545780599117,0.1862674355506897
100,10.0,0.5431122541136532,1e-05,edge_flip,16,0.2,0.02,0.2,0.14430178701877594,0.0,0.23053166270256042
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,17,0.2,0.02,0.2,0.00020300688629504293,0.9997624754905701,0.00020714137644972652
100,10.0,0.5431122541136532,1e-05,gaussian,17,0.2,0.02,0.2,0.16021613776683807,0.00452242000028491,0.20811539888381958
100,10.0,0.5431122541136532,1e-05,edge_flip,17,0.2,0.02,0.2,0.05807191878557205,0.0,0.153540700674057
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,18,0.2,0.02,0.2,0.00019249484466854483,0.9997425675392151,0.00018744134285952896
100,10.0,0.5431122541136532,1e-05,gaussian,18,0.2,0.02,0.2,0.1935385912656784,0.026652222499251366,0.19624529778957367
100,10.0,0.5431122541136532,1e-05,edge_flip,18,0.2,0.02,0.2,0.25516876578330994,0.0005134823150001466,0.2366909384727478
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,19,0.2,0.02,0.2,0.0001784146297723055,0.9997634887695312,0.0001902081276057288
100,10.0,0.5431122541136532,1e-05,gaussian,19,0.2,0.02,0.2,0.1755543202161789,0.04449600726366043,0.16585005819797516
100,10.0,0.5431122541136532,1e-05,edge_flip,19,0.2,0.02,0.2,0.24285021424293518,0.005040550604462624,0.15969997644424438
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,0,0.2,0.02,0.2,0.00017735511937644333,0.9997384548187256,0.00018670159624889493
100,20.0,0.40561225411365304,1e-05,gaussian,0,0.2,0.02,0.2,0.23675651848316193,0.019308971241116524,0.2199508398771286
100,20.0,0.40561225411365304,1e-05,edge_flip,0,0.2,0.02,0.2,0.24906820058822632,0.0,0.1552238017320633
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,1,0.2,0.02,0.2,0.0002292748831678182,0.9997792840003967,0.00022475476725958288
100,20.0,0.40561225411365304,1e-05,gaussian,1,0.2,0.02,0.2,0.20299981534481049,0.027598507702350616,0.1938260793685913
100,20.0,0.40561225411365304,1e-05,edge_flip,1,0.2,0.02,0.2,0.21642667055130005,0.0,0.20010590553283691
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,2,0.2,0.02,0.2,0.00021523889154195786,0.9997593760490417,0.00021454194211401045
100,20.0,0.40561225411365304,1e-05,gaussian,2,0.2,0.02,0.2,0.22991251945495605,0.019735800102353096,0.17299191653728485
100,20.0,0.40561225411365304,1e-05,edge_flip,2,0.2,0.02,0.2,0.23682762682437897,0.04016238823533058,0.13890303671360016
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,3,0.2,0.02,0.2,0.00022001845354679972,0.9997621178627014,0.00021258587366901338
100,20.0,0.40561225411365304,1e-05,gaussian,3,0.2,0.02,0.2,0.20594722032546997,0.00958069134503603,0.18299761414527893
100,20.0,0.40561225411365304,1e-05,edge_flip,3,0.2,0.02,0.2,0.17154456675052643,0.014171567745506763,0.061379387974739075
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,4,0.2,0.02,0.2,0.00019529882411006838,0.9997527599334717,0.00019176719069946557
100,20.0,0.40561225411365304,1e-05,gaussian,4,0.2,0.02,0.2,0.13821160793304443,0.031621627509593964,0.21236072480678558
100,20.0,0.40561225411365304,1e-05,edge_flip,4,0.2,0.02,0.2,0.26946917176246643,0.0,0.18378514051437378
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,5,0.2,0.02,0.2,0.0001916863111546263,0.9997714757919312,0.0001913426094688475
100,20.0,0.40561225411365304,1e-05,gaussian,5,0.2,0.02,0.2,0.2138817012310028,0.03141683712601662,0.17075644433498383
100,20.0,0.40561225411365304,1e-05,edge_flip,5,0.2,0.02,0.2,0.22050686180591583,0.0,0.28578993678092957
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,6,0.2,0.02,0.2,0.0002013392368098721,0.9997629523277283,0.00019103950762655586
100,20.0,0.40561225411365304,1e-05,gaussian,6,0.2,0.02,0.2,0.2651999294757843,0.0010609691962599754,0.21694782376289368
100,20.0,0.40561225411365304,1e-05,edge_flip,6,0.2,0.02,0.2,0.3306720554828644,0.036163803189992905,0.21642667055130005
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,7,0.2,0.02,0.2,0.00017677030700724572,0.9997467994689941,0.00017589439812581986
100,20.0,0.40561225411365304,1e-05,gaussian,7,0.2,0.02,0.2,0.1617412120103836,0.03000800497829914,0.16015103459358215
100,20.0,0.40561225411365304,1e-05,edge_flip,7,0.2,0.02,0.2,0.10626149922609329,0.05215815454721451,0.273549348115921
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,8,0.2,0.02,0.2,0.0001943939714692533,0.9997566938400269,0.0001897111942525953
100,20.0,0.40561225411365304,1e-05,gaussian,8,0.2,0.02,0.2,0.15132953226566315,0.0,0.17538891732692719
100,20.0,0.40561225411365304,1e-05,edge_flip,8,0.2,0.02,0.2,0.23274743556976318,0.010172979906201363,0.22458705306053162
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,9,0.2,0.02,0.2,0.00019740911375265568,0.9997552037239075,0.00018534300033934414
100,20.0,0.40561225411365304,1e-05,gaussian,9,0.2,0.02,0.2,0.26525112986564636,0.03196802735328674,0.15219905972480774
100,20.0,0.40561225411365304,1e-05,edge_flip,9,0.2,0.02,0.2,0.08586053550243378,0.02216874435544014,0.061379387974739075
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,10,0.2,0.02,0.2,0.00017167293117381632,0.9997239112854004,0.0001485826214775443
100,20.0,0.40561225411365304,1e-05,gaussian,10,0.2,0.02,0.2,0.21746721863746643,0.030983522534370422,0.18935199081897736
100,20.0,0.40561225411365304,1e-05,edge_flip,10,0.2,0.02,0.2,0.31435126066207886,0.09014473855495453,0.3061908781528473
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,11,0.2,0.02,0.2,0.00020847552514169365,0.9997625946998596,0.00020886072888970375
100,20.0,0.40561225411365304,1e-05,gaussian,11,0.2,0.02,0.2,0.21298018097877502,0.012916012667119503,0.20527508854866028
100,20.0,0.40561225411365304,1e-05,edge_flip,11,0.2,0.02,0.2,0.24090781807899475,0.0,0.11442188173532486
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,12,0.2,0.02,0.2,0.00020331924315541983,0.9997551441192627,0.00019775758846662939
100,20.0,0.40561225411365304,1e-05,gaussian,12,0.2,0.02,0.2,0.1856832057237625,0.019639337435364723,0.236796572804451
100,20.0,0.40561225411365304,1e-05,edge_flip,12,0.2,0.02,0.2,0.19194552302360535,0.0,0.26538896560668945
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,13,0.2,0.02,0.2,0.00022172843455336988,0.9997653961181641,0.00022845526109449565
100,20.0,0.40561225411365304,1e-05,gaussian,13,0.2,0.02,0.2,0.21543478965759277,0.02868313156068325,0.16026002168655396
100,20.0,0.40561225411365304,1e-05,edge_flip,13,0.2,0.02,0.2,0.1511436104774475,0.12213344126939774,0.19194552302360535
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,14,0.2,0.02,0.2,0.00018970617384184152,0.999777615070343,0.00019871338736265898
100,20.0,0.40561225411365304,1e-05,gaussian,14,0.2,0.02,0.2,0.18965885043144226,0.027985041961073875,0.18599474430084229
100,20.0,0.40561225411365304,1e-05,edge_flip,14,0.2,0.02,0.2,0.19602571427822113,0.06015532836318016,0.09402091801166534
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,15,0.2,0.02,0.2,0.00019122852245345712,0.999772310256958,0.00020241270249243826
100,20.0,0.40561225411365304,1e-05,gaussian,15,0.2,0.02,0.2,0.186173677444458,0.01257262658327818,0.24881595373153687
100,20.0,0.40561225411365304,1e-05,edge_flip,15,0.2,0.02,0.2,0.1307426393032074,0.014171567745506763,0.20010590553283691
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,16,0.2,0.02,0.2,0.00016292046348098665,0.999724268913269,0.00017064367420971394
100,20.0,0.40561225411365304,1e-05,gaussian,16,0.2,0.02,0.2,0.22399546205997467,0.03949539363384247,0.2250952273607254
100,20.0,0.40561225411365304,1e-05,edge_flip,16,0.2,0.02,0.2,0.081780344247818,0.010172979906201363,0.19602571427822113
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,17,0.2,0.02,0.2,0.00019181592506356537,0.99973464012146,0.00018564026686362922
100,20.0,0.40561225411365304,1e-05,gaussian,17,0.2,0.02,0.2,0.23978084325790405,0.01108856312930584,0.23043496906757355
100,20.0,0.40561225411365304,1e-05,edge_flip,17,0.2,0.02,0.2,0.05321900174021721,0.10613909363746643,0.19194552302360535
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,18,0.2,0.02,0.2,0.0002146590850315988,0.9997759461402893,0.00019002059707418084
100,20.0,0.40561225411365304,1e-05,gaussian,18,0.2,0.02,0.2,0.18198974430561066,0.046026766300201416,0.17509178817272186
100,20.0,0.40561225411365304,1e-05,edge_flip,18,0.2,0.02,0.2,0.08586053550243378,0.01217227429151535,0.26538896560668945
100,20.0,0.40561225411365304,1e-05,sbm_dpsgd,19,0.2,0.02,0.2,0.00018693343736231327,0.9997621178627014,0.00019516512111295015
100,20.0,0.40561225411365304,1e-05,gaussian,19,0.2,0.02,0.2,0.21885161101818085,0.01895783469080925,0.1763262003660202
100,20.0,0.40561225411365304,1e-05,edge_flip,19,0.2,0.02,0.2,0.11850207298994064,0.0,0.21234647929668427
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,0,0.2,0.02,0.2,0.00018223776714876294,0.9995381832122803,0.00018576141155790538
200,1.0,5.635918426327381,1e-05,gaussian,0,0.2,0.02,0.2,0.19880247116088867,0.02178734727203846,0.2124486118555069
200,1.0,5.635918426327381,1e-05,edge_flip,0,0.2,0.02,0.2,0.1994796246290207,0.02190098538994789,0.21311190724372864
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,1,0.2,0.02,0.2,0.00019056328164879233,0.999507486820221,0.00019093132868874818
200,1.0,5.635918426327381,1e-05,gaussian,1,0.2,0.02,0.2,0.20068657398223877,0.019702481105923653,0.21247081458568573
200,1.0,5.635918426327381,1e-05,edge_flip,1,0.2,0.02,0.2,0.20090389251708984,0.019383084028959274,0.21372230350971222
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,2,0.2,0.02,0.2,0.00018972248653881252,0.9994990825653076,0.0001919677888508886
200,1.0,5.635918426327381,1e-05,gaussian,2,0.2,0.02,0.2,0.21193858981132507,0.022470856085419655,0.20475375652313232
200,1.0,5.635918426327381,1e-05,edge_flip,2,0.2,0.02,0.2,0.21270497143268585,0.023008862510323524,0.20578710734844208
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,3,0.2,0.02,0.2,0.0001854875881690532,0.9995238184928894,0.00018740548694040626
200,1.0,5.635918426327381,1e-05,gaussian,3,0.2,0.02,0.2,0.19511888921260834,0.019646232947707176,0.2039114236831665
200,1.0,5.635918426327381,1e-05,edge_flip,3,0.2,0.02,0.2,0.1962241679430008,0.01948380097746849,0.20395590364933014
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,4,0.2,0.02,0.2,0.00018372379417996854,0.9995200634002686,0.0001847532403189689
200,1.0,5.635918426327381,1e-05,gaussian,4,0.2,0.02,0.2,0.19927795231342316,0.02055826410651207,0.1924838423728943
200,1.0,5.635918426327381,1e-05,edge_flip,4,0.2,0.02,0.2,0.19846229255199432,0.020591676235198975,0.19113749265670776
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,5,0.2,0.02,0.2,0.00018981673929374665,0.9995021820068359,0.0001857980532804504
200,1.0,5.635918426327381,1e-05,gaussian,5,0.2,0.02,0.2,0.20932704210281372,0.021154915913939476,0.20139355957508087
200,1.0,5.635918426327381,1e-05,edge_flip,5,0.2,0.02,0.2,0.21046683192253113,0.020893825218081474,0.20110736787319183
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,6,0.2,0.02,0.2,0.00018958281725645065,0.9994983077049255,0.00018254853785037994
200,1.0,5.635918426327381,1e-05,gaussian,6,0.2,0.02,0.2,0.20526614785194397,0.016739126294851303,0.1902635544538498
200,1.0,5.635918426327381,1e-05,edge_flip,6,0.2,0.02,0.2,0.20660096406936646,0.01676446758210659,0.19113749265670776
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,7,0.2,0.02,0.2,0.00018818788521457464,0.999500572681427,0.00018655772146303207
200,1.0,5.635918426327381,1e-05,gaussian,7,0.2,0.02,0.2,0.2067699283361435,0.020826151594519615,0.1933864802122116
200,1.0,5.635918426327381,1e-05,edge_flip,7,0.2,0.02,0.2,0.20599056780338287,0.020289529114961624,0.19459642469882965
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,8,0.2,0.02,0.2,0.00018656255269888788,0.999530017375946,0.00018428947078064084
200,1.0,5.635918426327381,1e-05,gaussian,8,0.2,0.02,0.2,0.19907768070697784,0.019486527889966965,0.20539812743663788
200,1.0,5.635918426327381,1e-05,edge_flip,8,0.2,0.02,0.2,0.19724150002002716,0.018980219960212708,0.202328160405159
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,9,0.2,0.02,0.2,0.00018365045252721757,0.9995245337486267,0.00018863548757508397
200,1.0,5.635918426327381,1e-05,gaussian,9,0.2,0.02,0.2,0.2002502679824829,0.019962836056947708,0.1951773315668106
200,1.0,5.635918426327381,1e-05,edge_flip,9,0.2,0.02,0.2,0.1994796246290207,0.01948380097746849,0.195817232131958
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,10,0.2,0.02,0.2,0.0001897015463327989,0.9995342493057251,0.00018450732750352472
200,1.0,5.635918426327381,1e-05,gaussian,10,0.2,0.02,0.2,0.20451410114765167,0.01842416264116764,0.19142405688762665
200,1.0,5.635918426327381,1e-05,edge_flip,10,0.2,0.02,0.2,0.20395590364933014,0.01797305978834629,0.18910282850265503
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,11,0.2,0.02,0.2,0.00018681935034692287,0.999528706073761,0.00018338239169679582
200,1.0,5.635918426327381,1e-05,gaussian,11,0.2,0.02,0.2,0.20791590213775635,0.02313077077269554,0.19749146699905396
200,1.0,5.635918426327381,1e-05,edge_flip,11,0.2,0.02,0.2,0.20721136033535004,0.02310957759618759,0.1964276283979416
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,12,0.2,0.02,0.2,0.00018364275456406176,0.9995355010032654,0.00018445074965711683
200,1.0,5.635918426327381,1e-05,gaussian,12,0.2,0.02,0.2,0.20459572970867157,0.01821986213326454,0.19684626162052155
200,1.0,5.635918426327381,1e-05,edge_flip,12,0.2,0.02,0.2,0.2053801715373993,0.01797305978834629,0.19479990005493164
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,13,0.2,0.02,0.2,0.00019092152069788426,0.9994802474975586,0.00018917603301815689
200,1.0,5.635918426327381,1e-05,gaussian,13,0.2,0.02,0.2,0.2144954353570938,0.01947718672454357,0.1973835676908493
200,1.0,5.635918426327381,1e-05,edge_flip,13,0.2,0.02,0.2,0.21494309604167938,0.019685233011841774,0.1964276283979416
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,14,0.2,0.02,0.2,0.00018583594646770507,0.999524712562561,0.0001854338333941996
200,1.0,5.635918426327381,1e-05,gaussian,14,0.2,0.02,0.2,0.19664055109024048,0.01904398947954178,0.19898438453674316
200,1.0,5.635918426327381,1e-05,edge_flip,14,0.2,0.02,0.2,0.195817232131958,0.019383084028959274,0.1986657679080963
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,15,0.2,0.02,0.2,0.000191812141565606,0.9995172619819641,0.00019005931972060353
200,1.0,5.635918426327381,1e-05,gaussian,15,0.2,0.02,0.2,0.20622600615024567,0.019081614911556244,0.2024465799331665
200,1.0,5.635918426327381,1e-05,edge_flip,15,0.2,0.02,0.2,0.20436283946037292,0.019080936908721924,0.20314203202724457
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,16,0.2,0.02,0.2,0.00018902560987044126,0.9995093941688538,0.00018378406821284443
200,1.0,5.635918426327381,1e-05,gaussian,16,0.2,0.02,0.2,0.20615331828594208,0.018814077600836754,0.19682523608207703
200,1.0,5.635918426327381,1e-05,edge_flip,16,0.2,0.02,0.2,0.20375242829322815,0.017469480633735657,0.19683456420898438
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,17,0.2,0.02,0.2,0.0001919636270031333,0.9995030164718628,0.00018450447532813996
200,1.0,5.635918426327381,1e-05,gaussian,17,0.2,0.02,0.2,0.20570391416549683,0.02121262438595295,0.19400346279144287
200,1.0,5.635918426327381,1e-05,edge_flip,17,0.2,0.02,0.2,0.20578710734844208,0.02129668928682804,0.1929686963558197
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,18,0.2,0.02,0.2,0.00019283189612906426,0.9994975924491882,0.0001901465730043128
200,1.0,5.635918426327381,1e-05,gaussian,18,0.2,0.02,0.2,0.20579995214939117,0.023092597723007202,0.20244210958480835
200,1.0,5.635918426327381,1e-05,edge_flip,18,0.2,0.02,0.2,0.20619402825832367,0.024217454716563225,0.20171776413917542
200,1.0,5.635918426327381,1e-05,sbm_dpsgd,19,0.2,0.02,0.2,0.00018788038869388402,0.9995191693305969,0.00018804024148266762
200,1.0,5.635918426327381,1e-05,gaussian,19,0.2,0.02,0.2,0.19384588301181793,0.019166888669133186,0.20227232575416565
200,1.0,5.635918426327381,1e-05,edge_flip,19,0.2,0.02,0.2,0.19235830008983612,0.018678072839975357,0.20354896783828735
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,0,0.2,0.02,0.2,0.00018940403242595494,0.9995188117027283,0.000188085061381571
200,2.0,2.668102829441137,1e-05,gaussian,0,0.2,0.02,0.2,0.20383313298225403,0.019393127411603928,0.19891028106212616
200,2.0,2.668102829441137,1e-05,edge_flip,0,0.2,0.02,0.2,0.2007661908864975,0.02150913141667843,0.19635546207427979
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,1,0.2,0.02,0.2,0.00019082071958109736,0.999483585357666,0.00019291490025352687
200,2.0,2.668102829441137,1e-05,gaussian,1,0.2,0.02,0.2,0.19752958416938782,0.019941462203860283,0.20023177564144135
200,2.0,2.668102829441137,1e-05,edge_flip,1,0.2,0.02,0.2,0.19612331688404083,0.01852143555879593,0.1968197524547577
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,2,0.2,0.02,0.2,0.00018101879686582834,0.9995484352111816,0.00018339237431064248
200,2.0,2.668102829441137,1e-05,gaussian,2,0.2,0.02,0.2,0.19610784947872162,0.020372608676552773,0.20246900618076324
200,2.0,2.668102829441137,1e-05,edge_flip,2,0.2,0.02,0.2,0.1903197169303894,0.012201311066746712,0.2016947716474533
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,3,0.2,0.02,0.2,0.00018342056137043983,0.9994935393333435,0.0001855498121585697
200,2.0,2.668102829441137,1e-05,gaussian,3,0.2,0.02,0.2,0.19262084364891052,0.02003353275358677,0.20136304199695587
200,2.0,2.668102829441137,1e-05,edge_flip,3,0.2,0.02,0.2,0.19751617312431335,0.018636345863342285,0.21051624417304993
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,4,0.2,0.02,0.2,0.00018543517217040062,0.9994893074035645,0.00018694579193834215
200,2.0,2.668102829441137,1e-05,gaussian,4,0.2,0.02,0.2,0.18522849678993225,0.01894194819033146,0.1985158622264862
200,2.0,2.668102829441137,1e-05,edge_flip,4,0.2,0.02,0.2,0.1824268102645874,0.023002978414297104,0.19496259093284607
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,5,0.2,0.02,0.2,0.00018858206749428064,0.9994992613792419,0.0001885554811451584
200,2.0,2.668102829441137,1e-05,gaussian,5,0.2,0.02,0.2,0.20696380734443665,0.02104753442108631,0.19670370221138
200,2.0,2.668102829441137,1e-05,edge_flip,5,0.2,0.02,0.2,0.20842695236206055,0.014959183521568775,0.19055184721946716
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,6,0.2,0.02,0.2,0.00018824642756953835,0.999512255191803,0.00018570352403912693
200,2.0,2.668102829441137,1e-05,gaussian,6,0.2,0.02,0.2,0.2055007368326187,0.019329454749822617,0.1980023980140686
200,2.0,2.668102829441137,1e-05,edge_flip,6,0.2,0.02,0.2,0.20703408122062683,0.01932581514120102,0.19844475388526917
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,7,0.2,0.02,0.2,0.0001850241096690297,0.999531090259552,0.00018132102559320629
200,2.0,2.668102829441137,1e-05,gaussian,7,0.2,0.02,0.2,0.19799238443374634,0.02120988257229328,0.19667573273181915
200,2.0,2.668102829441137,1e-05,edge_flip,7,0.2,0.02,0.2,0.19635546207427979,0.023577535524964333,0.18706969916820526
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,8,0.2,0.02,0.2,0.00018615074804984033,0.999502956867218,0.0001885923120426014
200,2.0,2.668102829441137,1e-05,gaussian,8,0.2,0.02,0.2,0.20426402986049652,0.021318702027201653,0.2032158523797989
200,2.0,2.668102829441137,1e-05,edge_flip,8,0.2,0.02,0.2,0.20262335240840912,0.023462623357772827,0.2056412249803543
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,9,0.2,0.02,0.2,0.0001875686430139467,0.999513566493988,0.0001882369542727247
200,2.0,2.668102829441137,1e-05,gaussian,9,0.2,0.02,0.2,0.2070968747138977,0.019598210230469704,0.20379240810871124
200,2.0,2.668102829441137,1e-05,edge_flip,9,0.2,0.02,0.2,0.20355193316936493,0.018176700919866562,0.20749837160110474
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,10,0.2,0.02,0.2,0.0001841196499299258,0.9995238780975342,0.0001835626899264753
200,2.0,2.668102829441137,1e-05,gaussian,10,0.2,0.02,0.2,0.20238058269023895,0.021478895097970963,0.2003421038389206
200,2.0,2.668102829441137,1e-05,edge_flip,10,0.2,0.02,0.2,0.20726622641086578,0.02231350913643837,0.20355193316936493
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,11,0.2,0.02,0.2,0.00019031409465242177,0.9994748830795288,0.00019169801089446992
200,2.0,2.668102829441137,1e-05,gaussian,11,0.2,0.02,0.2,0.20018114149570465,0.019649192690849304,0.21249547600746155
200,2.0,2.668102829441137,1e-05,edge_flip,11,0.2,0.02,0.2,0.20587337017059326,0.018291613087058067,0.21237340569496155
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,12,0.2,0.02,0.2,0.00018818295211531222,0.9995176792144775,0.00018685305258259177
200,2.0,2.668102829441137,1e-05,gaussian,12,0.2,0.02,0.2,0.20268651843070984,0.020729312673211098,0.19551962614059448
200,2.0,2.668102829441137,1e-05,edge_flip,12,0.2,0.02,0.2,0.21005196869373322,0.022658243775367737,0.2003019154071808
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,13,0.2,0.02,0.2,0.00017936810036189854,0.9995511174201965,0.00018370748148299754
200,2.0,2.668102829441137,1e-05,gaussian,13,0.2,0.02,0.2,0.1860426515340805,0.01973278447985649,0.20005419850349426
200,2.0,2.668102829441137,1e-05,edge_flip,13,0.2,0.02,0.2,0.18776611983776093,0.021624041721224785,0.2007661908864975
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,14,0.2,0.02,0.2,0.00019521699869073927,0.9994952082633972,0.00019285126472823322
200,2.0,2.668102829441137,1e-05,gaussian,14,0.2,0.02,0.2,0.20985417068004608,0.02354792319238186,0.21242427825927734
200,2.0,2.668102829441137,1e-05,edge_flip,14,0.2,0.02,0.2,0.2086590975522995,0.026795051991939545,0.2116769701242447
200,2.0,2.668102829441137,1e-05,sbm_dpsgd,15,0.2,0.02,0.2,0.00017998226394411176,0.9995700716972351,0.00017752325220499188
200,2.0,2.668102829441137,1e-05,gaussian,15,0.2,0.02,0.2,0.1930428445339203,0.01819433458149433,0.1912813037633896
