N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epochs,epochs_gamma,epochs_beta,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
1222,2.0,11.728668054585487,14,edge_flip_vem,,,271,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15879815816879272,0.02208825573325157,0.0020901747047901154,0.00037236679400348043
1222,2.0,11.728668054585487,14,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.022547027096152306,0.0001971983292605728,0.6666693687438965,0.005999041963085236
1222,2.0,11.728668054585487,14,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.13212436437606812,0.00855154637247324,0.11888961493968964,0.21540949290680306
1222,2.0,11.728668054585487,15,edge_flip_vem,,,325,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15884961187839508,0.022061673924326897,0.0021056884434074163,0.00037236679400348043
1222,2.0,11.728668054585487,15,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.02254837565124035,0.0001971983292605728,0.6666693687438965,0.005999041963085236
1222,2.0,11.728668054585487,15,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12281635403633118,0.00658707320690155,0.12911152839660645,0.28807988755407343
1222,2.0,11.728668054585487,16,edge_flip_vem,,,263,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021086293272674084,0.022187817841768265,0.1593010425567627,0.000435334001183433
1222,2.0,11.728668054585487,16,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.022549724206328392,0.0001971983292605728,0.6666693687438965,0.005999041963085236
1222,2.0,11.728668054585487,16,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12138248980045319,0.01239402499049902,0.12417874485254288,0.13555057797427184
1222,2.0,11.728668054585487,17,edge_flip_vem,,,292,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1602465659379959,0.022388463839888573,0.002132431138306856,0.0005765753565983458
1222,2.0,11.728668054585487,17,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.022542977705597878,0.0001971983292605728,0.6666693687438965,0.005999041963085236
1222,2.0,11.728668054585487,17,sbm_dpsgd_all_noised,11.245028267672708,2.6680988991802397,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.13144727051258087,0.013425467535853386,0.11367037892341614,0.03262980010951664
1222,2.0,11.728668054585487,18,edge_flip_vem,,,279,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1592838019132614,0.02218448929488659,0.0021060495637357235,0.000435334001183433
1222,2.0,11.728668054585487,18,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.022545676678419113,0.0001971983292605728,0.6666693687438965,0.005999041963085236
